ID,purpose,n_car,n_bicycle,n_motorcycle,avail_car,avail_taxi,avail_bus,avail_rail,avail_cycling,avail_walking,total_car_cost,taxi_cost,day_of_the_week_start,city.leeds,city.westyorkshire,city.elsewhereuk,city.na,female,age,british_origin,o_level,a_level,voc_qual,masters,phd,occ,occ_full_time,nb_hh_employed,mar,hh_size,income_perso,car_distance_km,bus_distance_km,rail_distance_km,taxi_distance_km,cycling_distance_km,walking_distance_km,car_travel_time_min,bus_travel_time_min,rail_travel_time_min,taxi_travel_time_min,cycling_travel_time_min,walking_travel_time_min,bus_IVT_time_min,bus_access_egress_time_min,rail_IVT_time_min,rail_access_egress_time_min,choice,bus_transfers,rail_transfers,income_hh,bus_cost_total_per_leg,rail_cost_total_per_leg,Origin_lsoa_code,Origin_lsoa_name,Destination_lsoa_code,Destination_lsoa_name
4,Restaurant,1,0,0,1,1,1,0,0,0,0.473,5.643,Friday,1,0,0,0,1,6,1,1,0,0,0,0,11,1,0,4,0,2,3.807,8.321,3.713,3.807,3.896,3.512,10.56666667,45.86666667,37.15,10.56666667,14.81666667,45.66666667,31.88333333,5.883333333,2.0,35.13333333,1,1.0,0.0,2,4.6,1.5,E01011362,Leeds 081A,E01011531,Leeds 093D
4,Social,1,0,0,1,1,1,0,0,0,0.564,5.877,Friday,1,0,0,0,1,6,1,1,0,0,0,0,11,1,0,4,0,2,4.465,5.16,4.624,4.465,4.663,4.434,9.733333333,30.15,29.78333333,9.733333333,15.48333333,53.1,7.9,22.0,6.316666667,23.2,1,0.0,0.0,2,2.3,2.3,E01011553,Leeds 108D,E01011531,Leeds 093D
4,Grocery,1,0,0,1,1,1,0,0,0,0.634,6.254,Saturday,1,0,0,0,1,6,1,1,0,0,0,0,11,1,0,4,0,2,5.286,5.954,5.418,5.286,5.53,5.286,9.516666667,34.06666667,33.7,9.516666667,17.45,63.51666667,11.76666667,22.3,10.18333333,23.5,1,0.0,0.0,2,2.3,2.3,E01011553,Leeds 108D,E01011322,Leeds 091E
4,Gas,1,0,0,1,1,1,0,0,0,0.493,5.505,Saturday,1,0,0,0,1,6,1,1,0,0,0,0,11,1,0,4,0,2,3.987,3.977,3.879,3.987,3.655,3.519,8.366666667,18.25,14.53333333,8.366666667,15.98333333,45.58333333,8.65,9.566666667,7.883333333,6.616666667,1,0.0,0.0,2,2.3,2.3,E01011322,Leeds 091E,E01011490,Leeds 099A
4,Restaurant,1,0,0,1,1,1,0,0,0,1.089,8.746,Saturday,1,0,0,0,1,6,1,1,0,0,0,0,11,1,0,4,0,2,9.275,9.399,9.399,9.275,9.276,9.236,14.9,49.15,49.15,14.9,35.23333333,119.35,20.2,16.08333333,20.2,16.08333333,1,1.0,0.0,2,4.6,4.6,E01011730,Leeds 078C,E01011553,Leeds 108D
4,Restaurant,1,0,0,1,1,1,1,0,0,6.882,36.983,Saturday,1,0,0,0,1,6,1,1,0,0,0,0,11,1,0,4,0,2,62.007,55.55,61.108,62.007,64.17,56.06,40.23333333,131.4833333,109.4833333,40.23333333,199.7333333,687.5166667,96.86666667,10.96666667,75.86666667,22.08333333,1,2.0,2.0,2,9.4,30.1,E01011553,Leeds 108D,,
4,Social,1,0,0,1,1,1,1,0,0,8.395,47.304,Sunday,1,0,0,0,1,6,1,1,0,0,0,0,11,1,0,4,0,2,76.954,70.853,84.212,76.954,71.546,67.222,70.01666667,144.0,108.0166667,70.01666667,229.0333333,823.2,114.5333333,22.0,64.86666667,26.83333333,1,1.0,2.0,2,5.7,25.0,,,,
4,Grocery,1,0,0,1,1,0,1,0,0,2.037,13.677,Sunday,1,0,0,0,1,6,1,1,0,0,0,0,11,1,0,4,0,2,18.971,82.277,69.387,18.971,18.899,18.717,17.01666667,779.2,750.2,17.01666667,55.48333333,226.7166667,118.0,14.23333333,82.06666667,21.11666667,1,0.0,3.0,2,9.1,36.9,,,,
4,Grocery,1,0,0,1,1,1,0,0,0,0.577,6.281,Monday,1,0,0,0,1,6,1,1,0,0,0,0,11,1,0,4,0,2,4.579,4.275,4.282,4.579,4.179,4.061,13.13333333,30.1,31.08333333,13.13333333,18.31666667,52.7,14.43333333,15.66666667,13.43333333,17.65,1,0.0,0.0,2,2.3,2.3,E01011363,Leeds 071E,E01011322,Leeds 091E
4,Restaurant,1,0,0,1,1,0,1,0,0,5.977,34.592,Friday,1,0,0,0,1,6,1,1,0,0,0,0,11,1,0,4,0,2,55.27,56.682,55.94,55.27,58.496,55.192,48.86666667,91.0,91.11666667,48.86666667,190.3,676.2,55.53333333,9.766666667,54.81666667,10.2,1,0.0,2.0,2,9.1,29.0,,,,
5,Work Related,3,1,0,1,1,1,0,1,0,0.56,5.782,Sunday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,4.764,8.623,4.495,4.764,4.13,4.054,7.383333333,35.45,38.71666667,7.383333333,15.51666667,51.78333333,18.53333333,16.88333333,5.6,33.1,1,0.0,0.0,5,2.3,2.3,E01011414,Leeds 073B,E01011718,Leeds 029D
5,Primary Workplace,3,1,0,1,1,1,0,1,0,0.74,6.899,Sunday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,6.1,6.126,6.126,6.1,6.1,5.757,11.95,24.46666667,24.46666667,11.95,21.26666667,71.43333333,10.33333333,14.08333333,10.33333333,14.08333333,1,0.0,0.0,5,2.3,2.3,E01011718,Leeds 029D,E01011347,Leeds 065B
5,Work Related,3,1,0,1,1,1,0,0,1,0.269,4.196,Sunday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,1.875,1.962,1.713,1.875,1.743,1.713,5.616666667,15.51666667,0.0,5.616666667,4.783333333,20.35,3.0,12.51666667,0.0,0.0,1,0.0,0.0,5,1.5,0.0,E01011347,Leeds 065B,E01011432,Leeds 053B
5,Restaurant,3,1,0,1,1,1,0,1,0,0.618,6.136,Sunday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,5.272,5.643,5.515,5.272,5.013,4.985,8.433333333,14.63333333,14.78333333,8.433333333,14.7,61.23333333,13.6,1.033333333,13.18333333,1.6,1,0.0,0.0,5,2.3,2.3,E01011414,Leeds 073B,E01011402,Leeds 087D
5,Restaurant,3,1,0,1,1,1,0,1,0,0.542,5.712,Sunday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,4.539,3.283,3.283,4.539,4.218,3.17,7.766666667,15.55,15.55,7.766666667,14.45,39.53333333,5.65,9.416666667,5.65,9.416666667,1,0.0,0.0,5,2.3,2.3,E01011396,Leeds 074A,,
5,Work Related,3,1,0,1,1,1,0,1,1,0.346,4.646,Monday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.818,2.705,2.705,2.818,2.711,2.711,5.533333333,17.5,17.5,5.533333333,8.866666667,33.13333333,4.066666667,13.41666667,4.066666667,13.41666667,1,0.0,0.0,5,1.5,1.5,E01011414,Leeds 073B,E01011410,Leeds 057E
5,Work Related,3,1,0,1,1,1,0,1,1,0.456,5.346,Monday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.749,3.137,3.014,3.749,3.171,2.972,7.95,13.65,13.9,7.95,10.78333333,36.75,11.25,1.733333333,10.41666667,2.716666667,1,0.0,0.0,5,2.3,2.3,E01011409,Leeds 057D,,
5,Work Related,3,1,0,1,1,1,0,1,0,0.523,5.72,Monday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,4.292,3.568,4.905,4.292,3.998,3.541,9.016666667,20.88333333,27.56666667,9.016666667,13.35,44.46666667,13.28333333,7.583333333,7.816666667,19.73333333,1,0.0,0.0,5,2.3,2.3,E01011415,Leeds 069B,,
5,Work Related,3,1,0,1,1,1,0,1,1,0.302,4.475,Monday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.25,2.106,1.811,2.25,1.902,1.811,6.566666667,10.2,0.0,6.566666667,6.25,22.55,4.15,6.016666667,0.0,0.0,1,0.0,0.0,5,1.5,0.0,E01011410,Leeds 057E,E01011340,Leeds 060B
5,Work Related,3,1,0,1,1,1,0,1,0,0.42,5.076,Monday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.421,4.314,4.314,3.421,3.567,3.235,6.866666667,29.26666667,29.26666667,6.866666667,13.33333333,40.48333333,8.416666667,20.83333333,8.416666667,20.83333333,1,0.0,0.0,5,2.3,2.3,E01011345,Leeds 061C,,
5,Work Related,3,1,0,1,1,1,0,1,0,0.559,5.91,Monday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,4.509,6.005,4.755,4.509,4.443,4.18,9.85,32.98333333,36.28333333,9.85,17.58333333,53.48333333,10.78333333,22.2,7.9,28.36666667,1,0.0,0.0,5,2.3,2.3,E01011340,Leeds 060B,E01011414,Leeds 073B
5,Dropoff K12,3,1,0,1,1,1,1,1,0,0.64,6.409,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,5.442,5.585,5.696,5.442,5.441,5.441,10.28333333,17.33333333,17.96666667,10.28333333,17.01666667,66.91666667,14.08333333,3.25,5.0,12.95,1,0.0,0.0,5,2.3,4.5,E01011414,Leeds 073B,E01011400,Leeds 074C
5,Work Related,3,1,0,1,1,1,1,1,0,0.944,7.946,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,8.407,5.792,7.311,8.407,4.52,4.52,11.21666667,24.11666667,39.05,11.21666667,17.75,55.26666667,14.85,9.25,7.333333333,15.5,1,0.0,1.0,5,2.3,11.2,E01011396,Leeds 074A,E01011718,Leeds 029D
5,Work Related,3,1,0,1,1,1,0,1,0,0.548,5.779,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,4.52,5.798,3.705,4.52,3.919,3.502,8.516666667,21.5,28.73333333,8.516666667,14.95,44.96666667,14.61666667,6.616666667,7.433333333,21.28333333,1,0.0,0.0,5,2.3,2.3,E01011410,Leeds 057E,,
5,Work Related,3,1,0,1,1,1,0,1,0,0.778,7.051,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,6.404,6.401,7.166,6.404,6.404,5.671,11.98333333,38.95,39.08333333,11.98333333,22.35,70.48333333,21.51666667,17.4,21.0,18.05,1,0.0,0.0,5,2.3,2.3,E01011718,Leeds 029D,E01011344,Leeds 065A
5,Work Related,3,1,0,1,1,1,0,1,0,0.772,7.029,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,6.37,6.396,6.394,6.37,5.955,5.675,11.93333333,30.96666667,26.76666667,11.93333333,22.73333333,72.61666667,18.26666667,12.66666667,10.36666667,16.36666667,1,0.0,0.0,5,2.3,2.3,E01011344,Leeds 065A,E01011718,Leeds 029D
5,Grocery,3,1,0,1,1,1,0,1,0,0.695,6.584,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,5.793,4.76,4.76,5.793,4.423,4.189,10.33333333,29.4,29.4,10.33333333,15.68333333,51.78333333,9.2,20.2,9.2,20.2,1,0.0,0.0,5,2.3,2.3,E01011718,Leeds 029D,E01011648,Leeds 037E
5,Work Related,3,1,0,1,1,1,0,1,1,0.408,5.0,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.238,3.628,2.783,3.238,2.96,2.783,7.0,21.38333333,0.0,7.0,10.45,34.16666667,9.8,7.683333333,0.0,0.0,1,1.0,0.0,5,3.8,0.0,E01011648,Leeds 037E,E01011663,Leeds 050A
5,Work Related,3,1,0,1,1,1,0,1,0,0.449,5.232,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.661,3.667,3.977,3.661,3.177,3.094,7.25,20.66666667,25.0,7.25,12.76666667,39.18333333,10.9,9.7,1.65,23.35,1,0.0,0.0,5,2.3,2.3,E01011663,Leeds 050A,E01011347,Leeds 065B
5,Work Related,3,1,0,1,1,1,0,1,1,0.306,4.448,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.379,2.981,2.187,2.379,2.184,2.187,5.683333333,19.41666667,0.0,5.683333333,7.3,26.7,8.7,10.7,0.0,0.0,1,0.0,0.0,5,2.3,0.0,E01011347,Leeds 065B,E01011654,Leeds 024D
5,Work Related,3,1,0,1,1,1,0,1,1,0.314,4.477,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.481,2.861,2.222,2.481,2.219,2.222,5.483333333,18.23333333,0.0,5.483333333,9.666666667,28.41666667,10.95,7.216666667,0.0,0.0,1,0.0,0.0,5,2.3,0.0,E01011425,Leeds 040B,,
5,Work Related,3,1,0,1,1,1,0,1,0,0.577,5.999,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,4.316,4.37,3.753,4.316,3.918,3.753,11.63333333,24.8,0.0,11.63333333,17.35,49.9,15.46666667,3.5,0.0,0.0,1,1.0,0.0,5,3.8,0.0,E01011347,Leeds 065B,,
5,Work Related,3,1,0,1,1,1,0,1,1,0.402,4.976,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.212,3.647,3.647,3.212,3.113,2.864,6.883333333,16.61666667,16.61666667,6.883333333,10.8,35.26666667,9.35,7.25,9.35,7.25,1,0.0,0.0,5,2.3,2.3,E01011418,Leeds 073C,E01011410,Leeds 057E
5,Work Related,3,1,0,1,1,1,0,1,1,0.453,5.283,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.739,3.689,2.833,3.739,3.153,2.833,7.383333333,18.71666667,0.0,7.383333333,10.81666667,34.96666667,10.66666667,8.033333333,0.0,0.0,1,0.0,0.0,5,2.3,0.0,E01011410,Leeds 057E,E01011413,Leeds 069A
5,Work Related,3,1,0,1,1,1,0,1,1,0.268,4.295,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.023,2.968,2.023,2.023,2.276,2.023,5.883333333,19.4,0.0,5.883333333,8.016666667,25.21666667,7.216666667,12.18333333,0.0,0.0,1,0.0,0.0,5,2.3,0.0,E01011418,Leeds 073C,,
5,Work Related,3,1,0,1,1,1,0,1,1,0.309,4.47,Tuesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.331,2.02,2.02,2.331,1.905,1.905,6.133333333,10.31666667,10.31666667,6.133333333,5.616666667,23.06666667,3.466666667,6.816666667,3.466666667,6.816666667,1,0.0,0.0,5,1.5,1.5,E01011413,Leeds 069A,,
5,Work Related,3,1,0,1,1,1,0,1,0,0.467,5.74,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.59,3.897,3.718,3.59,3.589,3.572,12.55,21.53333333,24.25,12.55,13.25,45.78333333,11.1,4.883333333,7.1,16.33333333,1,1.0,0.0,5,3.8,2.3,E01011417,Leeds 069D,,
5,Work Related,3,1,0,1,1,1,0,1,0,0.476,5.365,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.943,5.049,4.89,3.943,3.942,3.817,7.216666667,25.76666667,27.08333333,7.216666667,14.58333333,48.85,14.76666667,5.966666667,11.3,15.76666667,1,1.0,0.0,5,3.8,2.3,E01011344,Leeds 065A,E01011666,Leeds 061D
5,Work Related,3,1,0,1,1,1,0,1,1,0.353,4.692,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.754,2.72,2.545,2.754,2.693,2.545,6.283333333,20.2,0.0,6.283333333,9.466666667,31.41666667,7.0,13.06666667,0.0,0.0,1,0.0,0.0,5,1.5,0.0,E01011666,Leeds 061D,E01011417,Leeds 069D
5,Work Related,3,1,0,1,1,1,0,1,0,0.586,5.962,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,4.977,5.836,5.573,4.977,4.248,4.198,8.133333333,32.2,32.83333333,8.133333333,15.93333333,53.86666667,12.95,19.21666667,11.86666667,20.45,1,0.0,0.0,5,2.3,2.3,E01011414,Leeds 073B,E01011718,Leeds 029D
5,Work Related,3,1,0,1,1,1,0,1,0,0.586,5.947,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,4.862,5.441,4.898,4.862,4.287,4.079,8.533333333,30.95,30.35,8.533333333,14.06666667,49.18333333,19.03333333,2.916666667,9.883333333,20.46666667,1,1.0,0.0,5,4.6,2.3,E01011718,Leeds 029D,E01011648,Leeds 037E
5,Work Related,3,1,0,1,1,1,0,1,0,0.471,5.346,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.794,3.813,3.813,3.794,3.824,3.238,7.733333333,17.76666667,17.76666667,7.733333333,15.75,42.36666667,7.583333333,10.18333333,7.583333333,10.18333333,1,0.0,0.0,5,2.3,2.3,E01011648,Leeds 037E,E01011657,Leeds 035B
5,Work Related,3,1,0,1,1,1,0,1,0,0.688,6.572,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,5.937,9.072,5.426,5.937,5.286,5.077,9.533333333,46.83333333,48.76666667,9.533333333,21.06666667,63.5,26.61666667,11.03333333,12.38333333,16.83333333,1,1.0,0.0,5,4.6,4.6,E01011657,Leeds 035B,,
5,Work Related,3,1,0,1,1,1,0,1,0,0.674,6.462,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,5.829,8.697,5.474,5.829,5.215,5.076,8.966666667,41.23333333,49.11666667,8.966666667,20.5,63.31666667,22.1,11.78333333,9.6,28.93333333,1,1.0,0.0,5,4.6,3.8,E01011517,Leeds 024B,,
5,Restaurant,3,1,0,1,1,1,0,1,0,0.392,4.905,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.259,3.043,3.043,3.259,3.103,3.023,5.966666667,16.33333333,16.33333333,5.966666667,8.9,35.98333333,5.6,10.71666667,5.6,10.71666667,1,0.0,0.0,5,2.3,2.3,E01011657,Leeds 035B,E01011343,Leeds 061B
5,Work Related,3,1,0,1,1,1,0,1,1,0.345,4.642,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.726,3.801,2.669,2.726,3.992,2.669,5.933333333,23.61666667,0.0,5.933333333,14.06666667,34.1,9.916666667,2.7,0.0,0.0,1,1.0,0.0,5,4.6,0.0,E01011343,Leeds 061B,E01011657,Leeds 035B
5,Work Related,3,1,0,1,1,1,0,1,1,0.385,4.884,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.224,3.542,3.542,3.224,2.912,2.92,5.933333333,14.6,14.6,5.933333333,12.61666667,38.66666667,11.0,3.583333333,11.0,3.583333333,1,0.0,0.0,5,2.3,2.3,E01011663,Leeds 050A,E01011718,Leeds 029D
5,Work Related,3,1,0,1,1,1,0,1,0,1.612,11.414,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,13.969,14.628,14.439,13.969,11.979,11.89,18.66666667,60.16666667,56.9,18.66666667,39.93333333,145.4666667,40.63333333,3.533333333,33.63333333,23.26666667,1,1.0,0.0,5,5.7,3.4,E01011718,Leeds 029D,E01011629,Leeds 098C
5,Work Related,3,1,0,1,1,1,0,1,1,0.302,4.421,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.443,4.015,2.767,2.443,2.443,2.441,5.116666667,14.3,14.55,5.116666667,8.383333333,29.65,10.1,4.183333333,3.4,10.75,1,0.0,0.0,5,2.3,2.3,E01011629,Leeds 098C,E01011635,Leeds 097B
5,Work Related,3,1,0,1,1,1,0,1,0,1.138,8.98,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,9.929,9.93,9.93,9.929,7.857,7.783,14.08333333,29.91666667,29.91666667,14.08333333,29.45,98.31666667,21.96666667,7.933333333,21.96666667,7.933333333,1,0.0,0.0,5,3.0,3.0,E01011629,Leeds 098C,E01011343,Leeds 061B
5,Work Related,3,1,0,1,1,1,0,1,1,0.312,4.49,Wednesday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.543,2.904,2.67,2.543,2.543,2.543,5.316666667,13.41666667,13.15,5.316666667,7.95,31.6,8.133333333,5.283333333,7.366666667,5.783333333,1,0.0,0.0,5,2.3,2.3,E01011418,Leeds 073C,,
5,Work Related,3,1,0,1,1,1,0,1,1,0.337,4.678,Thursday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.655,4.118,2.655,2.655,2.655,2.655,6.616666667,22.88333333,0.0,6.616666667,7.366666667,31.16666667,10.05,5.566666667,0.0,0.0,1,1.0,0.0,5,3.8,0.0,E01011417,Leeds 069D,E01011625,Leeds 075C
5,Work Related,3,1,0,1,1,0,0,1,1,0.342,4.618,Thursday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.739,1.819,1.819,2.739,1.828,1.819,5.633333333,0.0,0.0,5.633333333,6.7,22.53333333,0.0,0.0,0.0,0.0,1,0.0,0.0,5,0.0,0.0,E01011624,Leeds 072D,,
5,Work Related,3,1,0,1,1,1,0,1,1,0.349,4.668,Thursday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.674,3.721,2.641,2.674,2.808,2.641,6.433333333,29.41666667,0.0,6.433333333,12.2,34.55,10.56666667,14.56666667,0.0,0.0,1,1.0,0.0,5,3.0,0.0,E01011625,Leeds 075C,E01011344,Leeds 065A
5,Work Related,3,1,0,1,1,1,0,1,1,0.509,4.907,Thursday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.99,2.924,2.762,2.99,2.99,2.819,7.266666667,18.56666667,19.26666667,7.266666667,10.2,33.93333333,10.0,8.15,8.0,11.26666667,1,0.0,0.0,5,2.3,2.3,E01011344,Leeds 065A,E01033011,Leeds 111C
5,Work Related,3,1,0,1,1,1,1,1,0,0.787,7.141,Thursday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,6.366,6.521,9.117,6.366,7.8,6.251,13.05,25.65,35.53333333,13.05,30.95,81.63333333,20.98333333,4.666666667,7.0,22.85,1,0.0,1.0,5,2.3,11.2,E01033011,Leeds 111C,E01011414,Leeds 073B
5,Medical,3,1,0,1,1,1,1,1,0,0.545,5.744,Thursday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,4.795,5.991,6.052,4.795,4.793,4.793,6.866666667,19.33333333,22.31666667,6.866666667,13.96666667,58.6,16.06666667,3.0,5.0,17.28333333,1,0.0,0.0,5,2.3,4.5,E01011414,Leeds 073B,E01011396,Leeds 074A
5,Work Related,3,1,0,1,1,1,0,1,0,0.558,5.859,Thursday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,4.838,4.795,4.795,4.838,4.18,4.117,7.783333333,15.76666667,15.76666667,7.783333333,12.73333333,50.03333333,12.55,2.95,12.55,2.95,1,0.0,0.0,5,2.3,2.3,E01011396,Leeds 074A,E01011302,Leeds 088C
5,Work Related,3,1,0,1,1,1,0,1,0,0.94,8.01,Thursday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,7.909,11.728,8.406,7.909,7.909,7.82,14.2,43.85,41.91666667,14.2,27.05,98.06666667,32.21666667,11.61666667,20.66666667,17.21666667,1,0.0,0.0,5,3.4,4.6,E01011302,Leeds 088C,E01011416,Leeds 069C
5,Work Related,3,1,0,1,1,1,0,1,0,0.941,8.091,Thursday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,7.824,11.04,10.609,7.824,7.822,7.822,15.4,38.93333333,41.4,15.4,25.41666667,97.01666667,29.25,5.283333333,25.61666667,15.65,1,1.0,0.0,5,4.6,3.0,E01011416,Leeds 069C,E01011302,Leeds 088C
5,Dropoff K12,3,1,0,1,1,1,1,1,0,0.657,6.413,Friday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,5.568,5.72,5.802,5.568,5.557,5.492,9.733333333,18.88333333,19.2,9.733333333,17.28333333,67.45,14.08333333,4.8,5.0,14.18333333,1,0.0,0.0,5,2.3,4.5,E01011414,Leeds 073B,E01011400,Leeds 074C
5,Errands without Appointment,3,1,0,1,1,1,0,1,1,0.366,4.774,Friday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.793,2.765,2.391,2.793,2.676,2.423,6.9,13.15,17.43333333,6.9,8.733333333,29.71666667,7.416666667,5.733333333,3.833333333,13.58333333,1,0.0,0.0,5,2.3,1.5,E01011418,Leeds 073C,E01011417,Leeds 069D
5,Dropoff K12,3,1,0,1,1,1,1,1,0,0.599,6.148,Friday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,5.201,5.348,5.645,5.201,5.2,5.2,8.883333333,14.25,17.53333333,8.883333333,16.51666667,64.18333333,13.73333333,0.516666667,5.0,12.5,1,0.0,0.0,5,2.3,4.5,E01011414,Leeds 073B,E01011400,Leeds 074C
5,Work Related,3,1,0,1,1,1,1,1,0,0.813,7.524,Friday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,6.766,7.846,6.119,6.766,6.499,6.453,14.88333333,31.95,15.28333333,14.88333333,21.7,80.73333333,22.08333333,9.85,7.0,8.25,1,0.0,0.0,5,2.3,4.5,E01011408,Leeds 057C,E01011404,Leeds 077D
5,Work Related,3,1,0,1,1,1,1,1,0,0.833,7.359,Friday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,7.025,16.583,16.548,7.025,6.652,6.615,12.05,59.5,54.03333333,12.05,21.1,80.28333333,37.65,11.91666667,27.46666667,17.7,1,1.0,1.0,5,5.3,14.3,E01011404,Leeds 077D,E01011309,Leeds 030C
5,Work Related,3,1,0,1,1,1,0,1,1,0.338,4.553,Saturday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,2.628,2.195,2.078,2.628,2.454,2.009,5.533333333,15.16666667,15.36666667,5.533333333,7.75,24.65,3.833333333,11.3,3.366666667,11.98333333,1,0.0,0.0,5,1.5,1.5,E01011411,Leeds 073A,,
5,Work Related,3,1,0,1,1,1,0,1,0,0.449,5.272,Saturday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.478,3.261,2.963,3.478,3.458,3.001,8.516666667,19.93333333,21.28333333,8.516666667,12.15,37.68333333,7.733333333,11.88333333,5.783333333,15.48333333,1,0.0,0.0,5,2.3,2.3,E01011413,Leeds 069A,E01011410,Leeds 057E
5,Work Related,3,1,0,1,1,1,0,1,1,0.429,5.246,Saturday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,3.319,3.028,3.028,3.319,3.26,2.982,9.016666667,18.1,18.1,9.016666667,10.93333333,36.95,9.9,7.533333333,9.9,7.533333333,1,0.0,0.0,5,2.3,2.3,E01011410,Leeds 057E,,
5,Work Related,3,1,0,1,1,1,1,1,0,0.61,6.189,Saturday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,5.218,5.147,6.187,5.218,5.028,5.001,9.2,17.16666667,23.9,9.2,14.78333333,61.46666667,11.56666667,5.583333333,5.0,18.88333333,1,0.0,0.0,5,2.3,4.5,E01011414,Leeds 073B,E01011396,Leeds 074A
5,Work Related,3,1,0,1,1,1,1,1,0,0.805,7.303,Saturday,1,0,0,0,0,6,1,1,1,1,0,0,11,1,1,2,1,4,6.698,7.724,7.17,6.698,6.765,6.359,13.05,27.91666667,27.45,13.05,23.35,79.86666667,20.26666667,7.233333333,6.0,21.45,1,0.0,0.0,5,2.3,4.5,E01011397,Leeds 077A,E01011416,Leeds 069C
