
BU_CODE,BU_NAAM,WK_CODE,GM_CODE,GM_NAAM,BEV_DICHTH,AANT_INW,AANT_MAN,AANT_VROUW,P_00_14_JR,P_15_24_JR,P_25_44_JR,P_45_64_JR,P_65_EO_JR,P_WEST_AL,P_N_W_AL,P_MAROKKO,P_ANT_ARU,P_SURINAM,P_TURKIJE,P_OVER_NW,WONINGEN,P_1GEZW,P_MGEZW,P_BEWNDW,P_KOOPWON,P_HUURWON,P_HUURCORP,P_HUUROVVH,P_WONT2000,P_WONV2000,P_LEEGSW,WW_UIT_TOT,AUTO_HH,AV1_ARTSPR,AF_APOTH,AF_ZIEK_I,AV1_SUPERM,AV1_DAGLMD,AV1_CAFE,AF_WARENH,AV1_RESTAU,AF_HOTEL,AV1_KDV,AV1_BSO,AV1_ONDBAS,AF_ONDVRT,AF_ONDVMB,AF_ONDHV,AF_TREINST,AF_BIBLIO,AF_BIOS,AF_ATTRAC,AF_PODIUM,AF_MUSEUM
BU04390204,Overwhere-Noord,WK043902,GM0439,Purmerend,5141,5665,2730,2935,10,10,19,26,35,11,12,1,1,3,1,6,3048,43,57,95,64,35,22,13,100,0,5,70,0.9,2.6,0.8,2.9,1.4,2.7,0.9,2.8,0.6,2.9,1.9,2.6,1.0,1.0,1.0,1.6,2.2,2.5,2.4,4.5,2.3,2.5
BU04390205,Molenkoog,WK043902,GM0439,Purmerend,1635,1025,550,475,11,12,25,30,22,9,12,1,0,4,1,6,362,86,14,98,60,40,35,5,95,5,2,10,1.1,0.8,1.8,3.1,0.0,0.0,0.1,3.3,0.0,3.3,0.8,0.2,0.0,0.4,0.4,2.2,2.3,3.0,2.9,3.5,2.7,3.1
BU04390301,Wheermolen-West,WK043903,GM0439,Purmerend,7215,2025,915,1110,9,9,19,26,38,9,19,3,1,4,1,9,1161,28,72,94,20,80,67,12,48,52,6,20,0.8,1.9,0.6,1.2,2.3,5.1,1.1,2.4,2.1,2.5,3.5,2.5,1.4,1.4,1.7,1.4,0.7,1.4,1.5,4.1,1.5,2.2
BU04390302,Wheermolen-Oost,WK043903,GM0439,Purmerend,8973,5265,2540,2725,18,12,25,24,21,10,29,4,2,5,2,16,2449,41,59,97,40,60,56,3,100,0,3,90,0.7,2.8,0.6,1.5,2.0,3.8,0.9,2.7,1.9,2.8,2.9,1.0,1.1,1.7,2.0,1.7,0.7,1.6,1.8,4.3,1.8,2.5
BU04390303,Dwarsgouw,WK043903,GM0439,Purmerend,620,160,75,80,6,17,44,23,10,10,9,1,1,6,1,1,107,5,95,96,22,78,0,78,5,95,4,0,0.9,2.9,0.8,1.8,1.9,3.8,1.0,2.9,1.9,2.9,2.9,1.0,1.0,1.8,2.1,1.9,0.9,1.9,2.1,4.4,2.1,2.7
BU04390401,Gors-Zuid,WK043904,GM0439,Purmerend,4270,3800,1870,1925,15,11,22,27,25,10,14,1,2,3,1,7,1647,86,14,99,70,30,25,5,100,0,1,60,1.0,0.2,1.3,2.0,0.7,0.7,0.7,3.2,0.0,3.2,2.6,2.6,2.0,3.2,3.3,3.2,2.1,2.3,2.3,4.7,2.5,3.0
BU04390402,Gors-Noord,WK043904,GM0439,Purmerend,5726,5705,2770,2935,14,11,26,30,19,9,18,1,1,4,1,10,2631,68,32,98,56,44,35,9,87,13,2,90,1.0,0.8,0.5,0.7,1.5,2.3,0.9,2.1,1.4,2.2,2.2,1.0,0.7,1.8,2.1,1.8,0.8,0.9,0.9,3.6,1.0,1.9
BU04390501,Overlanderstraat en omgeving,WK043905,GM0439,Purmerend,9673,4300,2060,2240,15,11,27,29,18,11,27,3,1,8,2,13,2139,60,40,99,31,69,66,3,100,0,1,70,0.7,1.5,0.5,1.7,1.8,4.7,0.7,3.4,1.5,1.7,3.6,1.9,3.6,3.1,3.4,3.1,2.5,2.1,2.3,1.9,2.3,3.2
BU04390502,Werktuigenbuurt,WK043905,GM0439,Purmerend,4439,2385,1185,1195,15,12,24,34,15,10,17,1,1,4,2,9,944,99,1,99,75,25,22,2,100,0,1,40,1.1,0.8,0.8,1.8,1.7,4.2,0.8,3.7,1.7,2.4,1.8,1.2,1.6,3.4,3.7,3.4,2.8,2.4,2.5,1.4,2.6,3.5
BU04390503,Maten- en Zuivelbuurt,WK043905,GM0439,Purmerend,5187,2500,1265,1235,15,12,24,32,18,11,14,1,1,4,1,7,1106,91,9,93,76,24,19,5,92,8,7,30,1.1,0.9,0.9,2.2,0.9,2.7,0.6,4.0,1.2,1.7,1.6,1.6,1.2,3.6,3.9,3.7,3.2,2.7,2.9,1.4,2.9,3.8
BU04390504,De Graeffweg en omgeving,WK043905,GM0439,Purmerend,6729,4920,2430,2485,14,11,24,32,17,9,17,1,1,5,1,8,2118,94,6,99,58,42,39,3,100,0,1,70,1.0,0.2,1.3,2.9,0.7,1.6,0.3,4.7,0.6,2.7,1.4,1.4,0.7,3.5,3.5,4.4,3.9,3.4,3.6,0.6,3.6,4.5
BU04390505,Baanstee en omgeving,WK043905,GM0439,Purmerend,42,130,70,55,12,17,21,37,13,13,2,-99999999,-99999999,-99999999,-99999999,-99999999,59,54,46,59,61,37,0,37,85,15,41,0,-99999999.0,0.0,2.5,4.0,0.0,0.0,0.0,5.4,0.0,2.3,0.0,0.0,0.0,2.8,2.8,4.6,4.6,3.9,4.7,1.5,4.7,4.5
BU04390506,Golfterrein en verspreide bebouwing,WK043905,GM0439,Purmerend,46,70,30,35,4,10,21,36,29,11,7,-99999999,-99999999,-99999999,-99999999,-99999999,29,97,3,93,79,14,0,14,97,3,7,0,-99999999.0,0.0,1.5,2.1,0.0,0.0,0.0,4.0,0.0,0.8,0.3,0.9,0.3,3.5,3.8,3.7,3.1,2.7,2.8,2.3,2.9,3.8
BU04390601,Purmer-Zuid/Noord,WK043906,GM0439,Purmerend,6387,5175,2530,2640,13,12,19,36,20,9,12,1,1,4,1,6,2195,88,12,98,74,26,24,2,99,1,2,70,1.1,0.8,1.1,1.4,1.9,5.6,0.0,3.2,0.0,2.1,3.3,1.6,3.1,2.9,3.2,2.9,2.1,1.9,2.0,2.9,2.1,3.0
BU04390602,Purmer-Zuid/Zuid,WK043906,GM0439,Purmerend,6790,7205,3565,3635,13,14,20,35,18,9,12,1,1,3,1,7,2874,87,13,99,72,28,22,6,100,0,1,110,1.2,0.9,0.7,2.3,0.5,1.4,0.0,4.1,0.0,3.0,2.7,1.9,1.7,3.8,4.1,3.8,2.7,2.8,2.8,3.9,3.0,3.9
BU04390603,Purmerbos en verspreide bebouwing,WK043906,GM0439,Purmerend,22,80,40,40,14,14,14,33,24,8,5,-99999999,-99999999,-99999999,-99999999,-99999999,35,94,6,80,89,11,0,11,71,29,20,0,-99999999.0,0.0,3.4,4.0,0.0,0.0,0.0,5.8,0.0,2.9,0.0,0.1,0.0,5.5,5.8,5.5,5.0,4.5,4.7,4.4,4.8,5.6
BU04390701,Hazepolder,WK043907,GM0439,Purmerend,5530,430,195,235,9,13,22,31,25,12,4,0,0,0,0,4,204,99,1,100,73,27,22,6,97,3,0,10,0.9,2.3,1.0,2.3,1.1,19.8,11.0,1.0,26.7,1.0,0.0,0.3,0.0,1.5,1.5,1.5,2.1,1.7,0.8,5.3,0.9,0.8
BU04390702,Azië,WK043907,GM0439,Purmerend,8046,4155,2030,2125,16,15,20,36,14,8,21,2,1,5,2,12,1609,84,16,99,80,20,18,2,97,3,1,60,1.1,1.4,0.9,2.1,0.7,2.6,0.0,2.9,2.1,2.9,2.2,1.6,1.6,3.1,3.1,3.1,2.0,2.4,2.4,5.2,2.6,2.7
BU04390703,Amerika,WK043907,GM0439,Purmerend,5160,4620,2290,2330,17,15,21,35,12,8,25,2,1,8,2,12,1780,88,12,98,80,20,18,2,7,93,2,60,1.1,0.1,1.3,3.1,0.0,0.1,0.0,3.4,0.3,3.4,3.5,3.3,2.3,3.9,3.9,3.9,0.7,3.4,3.2,6.2,3.3,3.2
BU04390704,Afrika,WK043907,GM0439,Purmerend,6318,5560,2685,2875,19,14,23,31,13,9,22,1,1,7,3,10,2163,67,33,98,69,31,27,4,1,99,2,60,1.1,1.3,0.8,2.7,1.0,3.2,0.0,3.5,2.0,3.5,2.8,1.8,1.7,3.6,3.6,3.7,1.3,3.0,3.0,5.8,3.1,3.3
BU04390705,Europa,WK043907,GM0439,Purmerend,5497,4650,2310,2340,21,9,32,24,14,8,23,2,1,6,2,12,1924,53,47,97,61,39,33,6,1,99,3,70,1.0,0.5,1.3,2.9,0.7,2.5,1.1,2.1,4.1,2.1,2.6,2.2,1.3,2.5,2.5,2.5,1.9,2.7,1.8,5.9,2.0,1.9
BU04410101,Schagerbrug (woonkern),WK044101,GM0441,Schagen,2364,1550,765,785,16,13,19,30,22,5,3,0,0,0,0,2,629,96,4,99,72,28,25,3,81,19,1,10,1.3,1.0,2.9,4.6,0.0,0.0,1.0,3.2,1.0,3.3,2.0,2.0,1.0,3.4,3.4,3.8,4.1,3.3,3.3,6.5,18.4,0.6
BU04410190,'t Buurtje en Buitengebied,WK044101,GM0441,Schagen,36,175,85,85,11,20,11,35,22,2,2,-99999999,-99999999,-99999999,-99999999,-99999999,64,92,8,95,92,8,0,8,84,16,5,0,2.0,0.2,3.4,5.9,0.0,0.0,0.2,4.4,0.2,4.5,0.2,0.2,0.1,4.7,4.7,5.1,5.3,4.4,4.6,5.2,18.8,1.9
BU04410191,De Stolpen en Buitengebied,WK044101,GM0441,Schagen,47,170,90,80,13,17,20,33,17,11,5,0,1,0,0,5,71,97,3,87,73,27,0,27,97,3,13,0,1.5,0.0,3.8,7.8,0.0,0.0,0.0,6.3,0.4,3.9,0.0,0.0,0.0,6.7,6.7,7.0,7.2,4.3,6.5,4.2,18.2,4.1
BU04410192,Buitengebied Schagerbrug-Noord,WK044101,GM0441,Schagen,36,175,95,75,12,11,18,36,22,10,0,-99999999,-99999999,-99999999,-99999999,-99999999,70,89,11,96,89,11,0,11,81,19,4,0,1.5,0.1,3.4,5.5,0.0,0.0,0.1,4.5,0.1,3.6,0.1,0.1,0.0,4.6,4.6,5.1,5.1,3.3,4.6,7.5,18.2,2.6
BU04410301,Burgerbrug (woonkern),WK044103,GM0441,Schagen,1749,355,185,170,16,14,16,35,18,8,5,0,0,0,0,5,147,92,8,97,73,27,19,7,91,9,3,0,1.2,0.0,4.0,10.7,0.0,0.0,1.0,10.1,1.1,6.6,1.0,0.0,1.0,9.8,9.8,10.1,10.4,4.2,10.1,3.3,14.6,8.0
BU04410390,Buitengebied Burgerbrug,WK044103,GM0441,Schagen,33,285,135,145,15,10,20,38,17,9,1,-99999999,-99999999,-99999999,-99999999,-99999999,102,100,0,93,88,11,1,10,91,9,7,0,1.6,0.0,3.3,10.7,0.0,0.0,0.4,10.0,0.8,6.6,0.3,0.0,0.3,9.8,9.8,10.1,10.5,4.2,10.2,4.2,14.9,8.1
BU04410391,Burgervlotbrug en Buitengebied,WK044103,GM0441,Schagen,48,185,105,80,16,11,18,32,22,8,1,-99999999,-99999999,-99999999,-99999999,-99999999,71,97,3,94,90,10,0,10,94,6,6,0,1.6,0.0,2.8,12.0,0.0,0.0,0.0,10.9,0.3,6.0,0.0,0.0,0.0,11.0,11.0,11.1,11.8,3.0,11.5,4.4,15.2,9.3
BU04410401,Sint Maarten (woonkern),WK044104,GM0441,Schagen,2401,900,475,425,16,11,19,30,24,10,2,0,0,1,0,1,401,94,6,98,72,28,23,5,87,13,2,10,1.3,0.0,1.7,5.8,0.0,1.0,1.0,5.2,0.0,5.1,0.0,0.0,1.0,4.9,4.9,5.2,5.5,5.1,5.2,4.2,15.1,4.6
BU04410402,Stroet,WK044104,GM0441,Schagen,1226,320,160,155,12,13,14,42,19,7,2,0,0,0,0,2,127,94,6,98,90,10,1,9,94,6,2,0,1.6,0.0,2.7,6.5,0.0,0.0,0.9,5.9,0.0,5.9,0.0,0.0,0.8,5.7,5.7,5.9,6.2,3.2,6.0,3.1,12.8,5.6
BU04410490,Buitengebied Sint Maarten,WK044104,GM0441,Schagen,20,50,30,20,10,24,12,38,16,0,0,-99999999,-99999999,-99999999,-99999999,-99999999,20,100,0,90,75,25,0,25,90,10,10,-99999999,-99999999.0,0.0,2.7,6.9,0.0,0.2,0.2,6.3,0.0,6.3,0.0,0.0,0.2,6.0,6.0,6.3,6.6,4.3,6.3,3.4,14.7,5.7
BU04410491,Valkkoog en Buitengebied,WK044104,GM0441,Schagen,80,130,65,60,11,4,5,27,53,2,0,-99999999,-99999999,-99999999,-99999999,-99999999,64,100,0,95,95,5,0,5,89,11,5,0,1.3,0.0,3.1,4.0,0.0,0.1,0.1,3.4,0.0,3.4,0.0,0.0,0.1,3.1,3.1,3.4,3.8,3.4,3.4,5.6,14.9,3.1
BU04410492,Groenveld en Buitengebied,WK044104,GM0441,Schagen,41,140,70,65,17,11,16,24,31,5,2,-99999999,-99999999,-99999999,-99999999,-99999999,55,93,7,95,85,15,0,15,95,5,5,0,1.6,0.0,3.8,4.4,0.0,0.0,0.1,3.8,0.0,3.7,0.0,0.0,0.0,3.5,3.5,3.8,4.1,3.7,3.8,4.4,13.4,3.5
BU04410493,'t Rijpje en Buitengebied,WK044104,GM0441,Schagen,103,145,75,70,11,18,11,36,24,3,2,-99999999,-99999999,-99999999,-99999999,-99999999,55,100,0,98,93,7,4,4,91,9,2,0,0.9,0.0,2.3,8.0,0.0,0.1,0.1,7.4,0.1,6.3,0.0,0.0,0.0,7.1,7.1,7.4,7.7,2.6,7.4,1.6,13.3,7.1
BU04410494,Eenigenburg en Buitengebied,WK044104,GM0441,Schagen,57,180,95,80,13,14,14,30,28,8,2,-99999999,-99999999,-99999999,-99999999,-99999999,72,97,3,94,86,14,0,14,85,15,6,0,1.3,0.0,2.6,9.6,0.0,0.0,0.0,9.0,0.0,6.2,0.0,0.0,0.0,8.7,8.7,9.0,9.4,2.5,9.0,1.7,13.1,8.3
BU04410501,Warmenhuizen-Centrum,WK044105,GM0441,Schagen,2798,1190,560,625,14,15,16,32,23,5,2,0,0,0,0,2,503,88,12,96,77,23,13,10,95,5,4,10,1.3,0.9,0.6,10.4,0.9,7.3,1.7,9.0,5.3,3.3,0.7,0.5,1.0,8.0,8.0,9.3,10.2,1.5,9.9,1.9,10.2,8.8
BU04410502,Schelphoek,WK044105,GM0441,Schagen,5230,870,435,430,13,12,21,28,26,9,6,1,1,0,0,4,389,89,11,99,62,38,33,4,99,1,1,10,1.1,0.7,0.9,11.2,0.8,7.1,1.9,8.6,4.6,2.7,0.1,0.1,0.2,8.3,8.3,8.9,11.0,2.2,10.7,2.4,10.4,8.8
BU04410503,Debbemeer-Noord,WK044105,GM0441,Schagen,3133,980,520,460,14,13,20,29,24,6,2,0,0,0,0,2,420,88,12,97,80,19,18,1,99,1,3,10,1.3,0.8,0.9,10.0,0.6,4.1,0.6,8.9,3.5,4.0,1.3,0.8,1.5,7.9,7.9,9.4,9.7,1.0,9.4,1.8,10.4,8.7
BU04410504,Debbemeer-Zuid,WK044105,GM0441,Schagen,2488,890,425,460,13,12,19,29,28,5,4,0,0,0,0,3,412,74,26,97,60,39,30,9,78,22,3,10,1.1,1.0,0.4,10.4,1.0,7.4,1.9,8.5,5.2,3.5,1.0,1.0,1.9,7.5,7.5,9.7,10.3,1.5,10.0,2.2,9.9,8.3
BU04410505,Warmenhuizen-Zuid,WK044105,GM0441,Schagen,6240,1035,535,500,21,16,18,36,9,6,3,0,0,1,0,3,382,80,20,99,81,19,15,4,48,52,1,10,1.2,0.0,1.2,10.2,0.0,0.3,0.2,8.4,0.3,3.1,0.8,0.9,1.8,7.7,7.7,9.1,10.4,2.5,10.6,3.2,9.3,8.5
BU04410506,Schoorldam,WK044105,GM0441,Schagen,735,305,150,155,12,9,12,37,30,7,5,0,1,1,0,3,78,94,6,94,82,17,0,17,82,18,6,10,0.9,0.0,1.7,10.2,0.0,0.0,0.0,6.7,0.0,0.7,0.0,0.0,0.0,6.9,6.9,6.9,9.4,3.6,9.3,4.6,8.6,6.9
BU04410580,Huisweid en omgeving,WK044105,GM0441,Schagen,272,50,25,25,24,24,20,24,10,0,4,-99999999,-99999999,-99999999,-99999999,-99999999,14,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,0,-99999999.0,0.9,0.7,10.8,0.9,6.9,1.8,9.2,5.3,3.3,0.4,0.3,0.5,8.1,8.1,9.5,10.6,1.8,10.2,2.0,10.6,9.0
BU04410581,Oudevaart-Zuid,WK044105,GM0441,Schagen,462,255,125,125,21,13,22,27,18,2,1,-99999999,-99999999,-99999999,-99999999,-99999999,85,88,12,99,89,11,0,11,80,20,1,0,2.1,0.1,1.3,11.0,0.2,3.1,1.0,8.1,2.0,2.2,0.0,0.0,0.0,8.3,8.3,8.4,10.9,2.7,10.8,2.9,10.0,8.3
BU04410590,Buitengebied Warmenhuizen,WK044105,GM0441,Schagen,26,370,200,165,16,13,22,32,17,8,1,-99999999,-99999999,-99999999,-99999999,-99999999,118,97,3,97,89,11,0,11,79,21,3,0,1.7,0.0,2.3,9.5,0.0,0.3,0.0,7.5,0.2,2.9,0.1,0.1,0.2,7.0,7.0,8.0,9.3,3.3,9.5,2.9,8.8,7.6
BU04410591,Krabbendam en Buitengebied,WK044105,GM0441,Schagen,181,140,70,65,17,7,23,25,28,4,3,-99999999,-99999999,-99999999,-99999999,-99999999,52,90,10,96,88,10,0,10,81,19,4,0,1.8,0.0,3.2,12.0,0.0,0.9,0.0,9.5,0.0,3.6,0.0,0.0,0.0,9.8,9.8,9.8,11.6,3.9,11.4,3.8,11.5,9.7
BU04410601,Kalverdijk,WK044106,GM0441,Schagen,486,295,160,130,16,12,19,34,19,5,1,-99999999,-99999999,-99999999,-99999999,-99999999,113,96,4,96,93,7,0,7,91,9,4,0,2.1,0.1,1.5,7.8,0.1,0.7,0.0,7.6,0.6,5.2,0.2,0.1,0.1,7.0,7.0,7.2,7.6,1.6,7.6,1.3,9.8,7.2
BU04410602,Tuitjenhorn-Centrum en Kerkbuurt,WK044106,GM0441,Schagen,4170,2230,1145,1085,20,15,22,31,13,5,4,0,0,0,0,4,857,91,9,98,71,29,25,4,70,30,2,20,1.2,0.7,0.7,8.5,0.7,3.5,0.7,7.9,1.5,5.7,1.1,0.7,0.7,7.6,7.6,7.9,8.2,1.0,7.9,1.7,10.9,7.6
BU04410603,Tuitjenhorn-West en -Zuid,WK044106,GM0441,Schagen,1571,1210,600,610,10,10,18,30,31,8,3,0,0,1,0,1,485,79,21,96,64,36,30,6,89,11,4,10,1.0,0.8,0.7,8.7,0.8,3.9,0.8,8.1,1.6,5.4,1.4,0.8,0.8,7.8,7.8,8.1,8.4,0.9,8.1,1.2,11.3,7.8
BU04410690,Buitengebied Tuitjenhorn,WK044106,GM0441,Schagen,17,30,15,10,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,8,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999.0,0.0,1.4,8.0,0.0,0.1,0.3,7.6,0.3,5.6,0.2,0.0,0.0,7.3,7.3,7.4,7.8,1.5,7.6,1.7,10.7,7.3
BU04410701,Waarland (woonkern),WK044107,GM0441,Schagen,2040,2075,1050,1025,16,13,21,28,20,7,2,0,0,0,0,1,836,83,17,98,78,22,17,5,83,17,2,20,1.3,0.9,0.5,7.9,0.8,1.0,1.0,7.2,0.0,3.5,0.9,0.9,0.9,6.7,6.7,8.5,8.2,3.7,7.8,5.4,9.4,5.0
BU04410790,Buitengebied Waarland,WK044107,GM0441,Schagen,68,590,315,270,10,20,14,36,19,3,1,-99999999,-99999999,-99999999,-99999999,-99999999,205,98,2,97,95,5,0,5,89,11,3,0,1.7,0.1,2.0,7.3,0.2,0.1,0.1,7.0,0.1,4.1,0.3,0.3,0.3,6.4,6.4,7.7,7.5,4.8,7.4,4.3,10.0,5.7
BU04410801,Dirkshorn (woonkern),WK044108,GM0441,Schagen,1910,1280,665,610,15,11,19,28,27,7,3,0,0,0,0,2,529,89,11,97,73,27,24,4,81,19,3,20,1.3,0.9,3.5,5.5,0.9,0.9,0.1,5.2,2.0,5.2,0.9,0.9,1.1,4.9,4.9,4.9,5.3,4.0,5.2,2.0,11.1,4.9
BU04410880,De Banne en omgeving,WK044108,GM0441,Schagen,466,70,35,35,15,5,23,42,14,14,0,-99999999,-99999999,-99999999,-99999999,-99999999,28,75,25,96,86,14,0,14,96,4,4,0,-99999999.0,0.0,2.5,6.8,0.1,0.9,0.0,6.6,1.1,4.9,0.0,0.0,0.0,6.2,6.2,6.2,6.6,2.7,6.6,0.5,9.5,6.2
BU04410890,Buitengebied Dirkshorn,WK044108,GM0441,Schagen,32,295,155,135,14,14,16,34,22,4,3,0,1,0,0,2,114,96,4,91,89,11,1,11,91,9,9,0,1.7,0.1,4.1,5.8,0.1,0.1,0.1,5.5,0.5,5.0,0.1,0.1,0.2,5.1,5.1,5.5,5.7,4.4,5.5,3.0,11.6,5.3
BU04410901,Oudesluis (woonkern),WK044109,GM0441,Schagen,2076,510,265,245,9,17,22,34,18,10,3,0,1,1,0,1,225,86,14,96,74,26,20,6,94,6,4,10,1.4,0.0,4.9,7.7,0.0,0.0,0.0,4.9,0.0,0.4,0.0,0.0,0.0,7.2,7.2,8.2,5.0,4.5,7.7,6.5,17.1,6.1
BU04410990,Buitengebied Oudesluis,WK044109,GM0441,Schagen,25,200,100,95,10,15,18,40,18,8,0,-99999999,-99999999,-99999999,-99999999,-99999999,81,100,0,94,90,10,0,10,89,11,6,0,1.5,0.0,4.2,5.7,0.0,0.0,0.0,5.4,0.0,2.0,0.0,0.0,0.0,5.3,5.3,6.2,5.2,3.9,5.8,8.2,18.1,4.4
BU04411001,Schagen-Centrum,WK044110,GM0441,Schagen,4547,2315,1075,1240,9,10,20,26,34,7,5,0,1,0,0,4,1335,60,40,95,50,49,29,20,80,20,5,20,0.9,1.5,0.5,1.3,5.0,22.6,8.8,0.5,23.7,0.5,2.5,1.7,3.1,0.7,0.7,0.9,0.8,0.5,0.5,7.1,15.9,0.7
BU04411002,Schagen-Centrum-Zuid,WK044110,GM0441,Schagen,3663,1065,460,605,12,8,18,20,42,7,5,0,0,1,0,4,572,56,44,97,65,28,17,11,60,40,3,10,0.8,2.1,0.6,0.8,4.0,14.3,8.9,0.7,23.1,0.5,3.2,2.4,2.3,0.4,0.4,0.4,0.4,0.5,0.5,6.7,15.5,0.8
BU04411003,Nesdijk,WK044110,GM0441,Schagen,4059,1685,805,880,11,7,20,23,39,8,5,0,0,0,0,4,875,66,34,98,53,47,36,11,76,24,2,20,0.9,0.5,0.6,1.8,3.8,16.7,4.9,0.9,14.3,0.9,2.4,1.8,3.0,1.2,1.2,1.4,1.3,0.9,0.9,7.6,16.4,1.1
BU04411004,Groeneweg-Zuid,WK044110,GM0441,Schagen,4572,1150,540,610,13,8,18,23,38,7,14,0,1,1,1,12,603,74,26,98,36,64,60,4,100,0,2,10,0.9,0.9,1.0,2.1,2.3,6.4,1.3,1.3,5.2,1.2,3.1,2.1,2.4,1.5,1.5,1.7,1.6,1.3,1.3,8.0,16.8,1.5
BU04411005,Groeneweg-Noord,WK044110,GM0441,Schagen,4261,2180,1085,1090,17,11,22,26,24,7,5,0,0,0,0,4,967,99,1,98,76,24,19,5,100,0,2,20,1.1,0.6,1.4,2.5,1.0,1.5,0.0,1.7,0.0,1.7,3.0,1.9,2.1,2.0,2.0,2.2,2.1,1.7,1.7,8.5,17.3,2.0
BU04411006,Muggenburg,WK044110,GM0441,Schagen,3963,1705,880,820,13,13,19,34,21,6,7,0,1,1,0,6,795,85,15,99,65,35,33,2,98,2,1,30,1.1,0.4,1.2,1.4,0.0,0.8,0.6,1.4,2.2,1.2,0.4,1.1,0.5,0.8,0.8,0.8,1.2,1.2,1.2,6.7,15.5,1.3
BU04411007,Muggenburg-Zuid,WK044110,GM0441,Schagen,73,25,15,10,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,10,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999.0,0.0,2.9,2.8,0.0,0.0,0.0,4.0,0.0,3.8,0.0,0.0,0.0,3.1,3.1,3.5,3.1,3.8,2.6,9.3,16.4,4.1
BU04411101,Petten-Centrum en Korfwater,WK044111,GM0441,Schagen,1434,685,345,335,9,9,20,33,30,13,1,0,0,0,0,1,341,88,12,93,62,37,26,12,88,12,7,10,1.1,1.0,0.4,13.0,1.0,1.0,2.0,12.4,4.2,5.5,1.0,1.0,1.0,12.1,12.1,12.4,12.7,0.3,12.4,3.7,16.9,10.3
BU04411102,Petten-West,WK044111,GM0441,Schagen,3811,425,205,215,17,14,21,27,22,8,3,0,0,0,0,3,187,100,0,98,79,21,19,2,99,1,2,0,1.1,1.0,0.7,13.3,1.0,1.0,2.0,12.7,4.0,5.8,1.0,1.0,1.0,12.4,12.4,12.7,13.0,0.7,12.7,4.0,17.3,10.6
BU04411103,Nolmerban,WK044111,GM0441,Schagen,2576,470,245,225,22,10,20,33,15,9,4,0,1,0,0,3,181,100,0,98,88,11,11,0,0,100,2,0,1.6,0.1,1.1,14.2,0.0,0.0,0.0,13.4,1.0,5.1,0.0,0.0,0.0,13.3,13.3,13.6,13.9,1.3,13.6,4.9,16.6,11.5
BU04411170,Pettemerduinen,WK044111,GM0441,Schagen,-99999999,0,0,0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0
BU04411180,Onderzoekslocatie Petten,WK044111,GM0441,Schagen,-99999999,0,0,0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,0,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0,-99999999.0
BU04411190,Buitengebied Petten,WK044111,GM0441,Schagen,20,75,40,30,12,8,13,37,29,7,1,-99999999,-99999999,-99999999,-99999999,-99999999,38,84,16,79,87,13,0,13,97,3,21,0,-99999999.0,0.3,1.2,13.3,0.2,0.2,0.5,12.3,1.5,4.9,0.3,0.3,0.3,12.2,12.2,12.4,13.1,1.3,12.7,4.2,16.4,10.6
BU04411201,Sint Maartensbrug (woonkern),WK044112,GM0441,Schagen,2154,430,220,210,15,11,18,32,23,5,3,0,0,1,0,2,181,98,2,97,94,6,0,6,98,2,3,0,1.7,1.0,0.4,6.9,0.0,0.0,0.0,6.3,0.0,6.2,1.0,1.0,1.0,6.0,6.0,6.3,6.6,6.2,6.3,2.9,16.9,4.2
BU04411290,Buitengebied Sint Maartensbrug,WK044112,GM0441,Schagen,39,300,160,135,13,11,16,34,26,9,1,-99999999,-99999999,-99999999,-99999999,-99999999,115,98,2,95,93,7,0,7,92,8,5,0,1.1,0.3,1.4,7.7,0.0,0.0,0.0,6.7,0.1,6.8,0.2,0.2,0.2,6.7,6.7,7.0,7.3,5.9,6.8,3.2,17.7,4.4
